ts,city,state,event,year,year_mon,ymd,yw,department
2015-08-02 19:07:00,Teterboro,New Jersey,"PRELIM INFO FROM FAA OPS: TETERBORO, NJ/UAS INCIDENT/1507E/NEW YORK TRACON REPORTED NETJETS 317, CESSNA C680, TEB - SCHENECTADY, NY, OBSERVED A WHITE AND RED UAS HOVERING 1,000 FEET BELOW WHILE NORTHEAST BOUND AT 5,000 FEET 14 NW TEB.  NO EVASIVE ACTION TAKEN. NJ STATE PD NOTIFIED 









MOR Alert for N90
Number: N90-M-2015/08/02-0006
Type: Other
Date/Time: Aug 2, 2015 - 1907Z
A/C: EJA317 (C680)

Summary: EJA317 C680 IFR DEPARTED TEB CLIMBING OUT OF 5000 FEET 5 SOUTH OF BREZY HEADING NORTHEAST. PILOT REPORTED WHITE AND RED DRONE HOVERING 1000 FEET BELOW AIRCRAFT. REPORTED TO NJ STATE POLICE.",2015,201508,2015-08-02,201531,NJ STATE PD NOTIFIED
2015-08-02 19:23:00,La Verne,California,"PRELIM INFO FROM FAA OPS:  LA VERNE, CA/UAS INCIDENT/1207P/BRACKETT FIELD ATCT REPORTED PIPER P28A, WAS NORTHBOUND AT 2,400 FEET REPORTED HAVING TO MANEUVER TO AVOID A UAS (NO DESCRIPTION GIVEN) AT APPROX 2,000 FEET 8 SSE BRACKETT FIELD ARPT.  LEOS NOT NOTIFIED. 
PRELIM INFO FROM FAA OPS: LA VERNE, CA/UAS INCIDENT/1223P/PIPER P28R, REPORTED A UAS CROSSING IN FRONT OF HIM OVER CHINO HILLS AT 2,400 FEET 8 SSE LA VERNE ARPT. NO DESCRIPTION OF UAS WAS GIVEN. NO EVASIVE ACTION TAKEN. LEOS NOTIFICATION UNKN.  



MOR Alert for POC
Number: POC-M-2015/08/02-0001
Type: 
Date/Time: Aug 2, 2015 - 1923Z
A/C: (P28A)

Summary: P28A WAS OVER CHINO HILLS, 8NM S/SE OF POC AT 2400MSL AND REPORTED A DRONE CROSSING IN FRONT OF HIM AT APPROXIMATELY 2000NM. KP AT DEN NOTIFIED.",2015,201508,2015-08-02,201531,LEO NOT NOTIFIED
2015-08-02 20:47:00,Sewell,New Jersey,"PRELIM INFO FROM FAA OPS: SEWELL, NJ/UAS INCIDENT/1733E/ATLANTIC CITY APPROACH REPORTED PIPER PA28, SEEING A BLACK UAS WHILE HEADING SOUTHEAST BOUND AT 1,000 FEET 25 NW SEWELL ARPT. N4315F TURNED TO AVOID UAS. WASHINGTON TOWNSHIP PD NOTIFIED.


MOR Alert for FFZ
Number: FFZ-M-2015/08/02-0001
Type: A/C operated at Altitude/Route/Speed other than expected/intended (Includes TCAS RA - No Loss/spillout)
Date/Time: Aug 2, 2015 - 2047Z
A/C: (P28A)

Summary: P28A REPORTED SEEING A DRONE AT 050 FEET PXR03023. NO EVASIVE ACTION TAKEN. ROC NOTIFIED.",2015,201508,2015-08-02,201531,WASHINGTON TOWNSHIP PD NOTIFIED
2015-08-02 21:35:00,Atlantic City,New Jersey,"









MOR Alert for ACY
Number: ACY-M-2015/08/02-0001
Type: Other
Date/Time: Aug 2, 2015 - 2135Z
A/C: N4315F (PARO)

Summary: N4315F PARO WAS VFR AT 1000 FT NEAR THE ACY 323025 FIX DOING TRAFFIC REPORTING WHEN PILOT ENCOUNTERED A BLACK DRONE PASSING IN FRONT OF AIRCRAFT FROM RIGHT TO LEFT. PILOT STATED HE NEEDED TO TAKE EVASIVE ACTION TO AVOID THE DRONE. PILOT ACTION WAS A RAPID PULL UP AND RIGHT TURN. PILOT STATED HE THEN TURNED LEFT TO SEE IF HE COULD FIND THE DRONE. HE WAS UNSUCECCESSFUL. ATM/ROC/DEN/WASHINGTON TOWNSHIP POLICE NOTIFIED. 
",2015,201508,2015-08-02,201531,ATM/ROC/DEN/WASHINGTON TOWNSHIP POLICE NOTIFIED
2015-08-02 22:07:00,New York,New York,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS INCIDENT/1807E/JFK ATCT ADVISED SHUTTLE AMERICA 5911, E145, OBSERVED A BLACK UAS OPERATING AT 30 FEET OFF HIS LEFT SIDE BETWEEN TAXIWAYS W AND D AS HE WAS ON LANDING ROLL RUNWAY 13L. ARPT PORT AUTHORITY NOTIFIED.


MOR Alert for JFK
Number: JFK-M-2015/08/02-0004
Type: Other
Date/Time: Aug 2, 2015 - 2207Z
A/C: TCF5911 (E145)

Summary: TCF5911 E145 RIC-JFK, PILOT REPORTED A BLACK DRONE 30' HIGH, LEFT SIDE OF RWY 13L BETWEEN TAXIWAYS W AND D, AS HE WAS ON LANDING ROLL RWY 13L. PANYNJ ADVISED.",2015,201508,2015-08-02,201531,ARPT PORT AUTHORITY NOTIFIED
2015-08-02 22:44:59,Pomona,California,"










MOR Alert for POC
Number: POC-M-2015/08/02-0002
Type: Public inquiry or concern (including all pilot reported NMACs)
Date/Time: Aug 2, 2015 - 2245Z
A/C: PA1 (HELO)

Summary: POMONA AIR 1 HELICOPOTER OBSERVED A UAS OVERFLYING A CONCERT EVENT 1/4 MILE OFF THE APPROACH END OF 26L AT 100FT. POMONA POLICE GROUND UNITS LOCATED THE OPERATOR OF THE UAS AND ADVISED THE OPERATOR TO CALL KPOC. UAS OPERATOR DID NOT CALL. POMONA DISPATCH SUPERVISOR ADVISED US THAT THE UAS WAS BEING OPERATED BY THE EVENT HOST ""LIVE NATION""
",2015,201508,2015-08-02,201531,NA
2015-08-02 23:42:59,Hartford,Connecticut,"PRELIM INFO FROM FAA OPS: HARTFORD, CT/UAS INCIDENT/2000E/YANKEE TRACON ADVISED CESSNA C177, AT 5,000 FEET OBSERVED A SILVER METALLIC UAS TRAVELLING IN THE OPPOSITE DIRECTION AT SAME ALTITUDE 18 NORTH NORTHEAST HARTFORD ARPT. NO EVASIVE ACTIONS TAKEN. BRADLEY CONNECTICUT STATE PD NOTIFIED.



MOR Alert for Y90
Number: Y90-M-2015/08/02-0001
Type: Public inquiry or concern (including all pilot reported NMACs)
Date/Time: Aug 2, 2015 - 2343Z
A/C: (C177)

Summary: Aircraft was northbound at 5,000 ft. and reported an object described as a silver, metallic, and about the size of a basketball, flying southbound at the same altitude less than a mile away. No evasive maneuvers taken by the pilot. The object was reported to be seen at the HFD 040/018 radial. DEN/ROC/Bradley CT state police all notified.",2015,201508,2015-08-02,201531,BRADLEY CONNECTICUT STATE PD NOTIFIED
2015-08-03 00:00:00,New York,New York,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS INCIDENT/2115E/NEW YORK TRACON REPORTED EXPRESS JET 4906, CRJ7, OBSERVED UAS 15 - 20 FEET BELOW ACFT AT 4,000 FEET NE BOUND. NO EVASIVE ACTION TAKEN. NYPD AVIATION UNIT NOTIFIED 




MOR Alert for N90
Number: N90-M-2015/08/02-0007
Type: Other
Date/Time: Aug 3, 2015 - 0000Z
A/C: ASQ4906 (RJ700)

Summary: ASQ4906 RJ700 IFR INBOUND LGA. HEADING 040 NORTH OF CENTRAL PARK OVER HUDSON RIVER. DRONE DESCRIBED AS SHINY METAL WITH LEGS PASSED 15 TO 20 FEET BELOW AIRAFT ON LEFT SIDE. NO EVASIVE ACTION TAKEN. REPORTED TO NYPD AVIATION . DEN ADVISED",2015,201508,2015-08-03,201532,NYPD AVIATION UNIT NOTIFIED
2015-08-03 21:48:00,Austin,Texas,"PRELIM INFO FROM FAA OPS: AUSTIN, TX/UAS INCIDENT/1648C/AUS ATCT ADVISED JAZZ 840, CRJ9, TORONTO, ONTARIO, CANADA - AUS, REPORTED AN UNKN TYPE OF UAS AT THE 12 O'CLOCK POSITION WHILE SOUTHBOUND AT 3,000 FEET 12 N AUS.  NO EVASIVE ACTION TAKEN.  TRAVIS COUNTY PD NOTIFIED 


MOR Alert for AUS
Number: AUS-M-2015/08/03-0003
Type: Other
Date/Time: Aug 3, 2015 - 2148Z
A/C: JZA840 (CRJ9)

Summary: AT 2148Z, JZA840, A CRJ9, REPORTED A DRONE. AIRCRAFT WAS 12 NORTH OF AUS HEADING 170. PILOT STATED DRONE PASSED IN FRONT OF AIRCRAFT. PILOT DID NOT REPORT ANY EVASIVE ACTION TAKEN. NO COLOR OR SIZE OF DRONE REPORTED. TRAVIS COUNTY P.D. NOTIFIED AT 2154Z. DEN NOTIFIED AT 2156Z. ",2015,201508,2015-08-03,201532,TRAVIS COUNTY PD NOTIFIED
2015-08-03 22:15:00,Austin,Texas,"PRELIM INFO FROM FAA OPS: AUSTIN, TX/UAS INCIDENT/1715C/AMERICAN 2298, MD80, ORD - AUS, REPORTED BLACK AND RED UAS OFF RIGHT SIDE 5 N AUS. NO EVASIVE ACTION TAKEN. TRAVIS COUNTY PD NOTIFIED 


MOR Alert for AUS
Number: AUS-M-2015/08/03-0005
Type: Other
Date/Time: Aug 3, 2015 - 2215Z
A/C: AAL2298 (MD93)

Summary: AT 2215Z, AAL2298, A MD83, REPORTED A DRONE 5 MILES NORTH OF AUS AT 025 FEET. PILOT STATED DRONE WAS OFF RIGHT SIDE OF AIRCRAFT AND WAS BLACK AND RED. AIRCRAFT WAS HEADING 170. NO EVASIVE ACTION TAKEN BY PILOT. TRAVIS COUNTY P.D. CONTACTED AT 2218Z. DEN CONTACTED AT 2222Z. ",2015,201508,2015-08-03,201532,TRAVIS COUNTY PD NOTIFIED
2015-08-03 22:20:00,Minneapolis,Minnesota,"PRELIM INFO FROM FAA OPS: MINNEAPOLIS, MN/UAS INCIDENT/1720C/MINNEAPOLIS ATCT ADVISED SHUTTLE AMERICA 3504, EMBRAER E170, ORD - MSP, REPORTED A UNKN TYPE UAS 50 FEET TO THE RIGHT OF THE COCKPIT WHILE WNW BOUND AT 2,500 FEET 5 MILE FINAL RWY 3L.  NO EVASIVE ACTION TAKEN.  EGAN PD NOTIFIED 


MOR Alert for MSP
Number: MSP-M-2015/08/03-0004
Type: Public inquiry or concern (including all pilot reported NMACs)
Date/Time: Aug 3, 2015 - 2220Z
A/C: TCF3504 (E170)

Summary: THE PILOT OF TCF3504 REPORTED A DRONE THAT PASSED 50 FEET LATERAL FROM THE AIRCRAFT WHILE ON 5 MILE FINAL TO RWY 30L. THE AIRCRAFT LANDED RWY 30L WITHOUT INCIDENT. THE EAGAN POLICE WERE ALSO NOTIFIED ALONG WITH THE DEN.",2015,201508,2015-08-03,201532,EGAN PD NOTIFIED
2015-08-04 16:40:00,Sanford,Florida,"PRELIM INFO FROM FAA OPS: SANFORD, FL/UAS INCIDENT/1245E/SANFORD ATCT ADVISED CESSNA C172, WHILE HEADING SOUTHBOUND, REPORTED A WHITE QUADCOPTER UAS 10 ENE SANFORD AT 2,300 FEET.  NO EVASIVE ACTION TAKEN.  SEMINOLE COUNTY SHERIFF AVIATION UNIT NOTIFIED 



MOR Alert for F11
Number: F11-M-2015/08/04-0002
Type: Other
Date/Time: Aug 4, 2015 - 1640Z
A/C:  (C172)

Summary: DRONE REPORT: C172, A LOCALLY BASED AIRCRAFT OUT OF SFB REPORTED OBSERVING A DRONE, AT APPROXIMATELY 2300', ON A 060 BEARING FROM SFB AT 10 MILES. THE DRONE WAS ROUND, APPROXIMALY 1 FOOT IN DIAMETER, PROCEEDING NORTH. NO EFFECT ON A/C'S FLIGHT. ROC, DEN AND SEMINOLE COUNTY SHERRIF ADVD. ",2015,201508,2015-08-04,201532,SEMINOLE COUNTY SHERIFF AVIATION UNIT NOTIFIED
2015-08-04 20:35:59,Los Angeles,California,"









MOR Alert for LAX
Number: LAX-M-2015/08/04-0006
Type: Other
Date/Time: Aug 4, 2015 - 2036Z
A/C: UAL935 (B772)

Summary: DRONE REPORT, UAL935, B772, ON FINAL RY25L. UAL935 REPORTED A DRONE OFF THEIR LEFT SIDE ON APPROXIMATELY A 1 MILE FINAL AT 300-400FT. PILOT, CAPT. JEFF GLEASON, RPTS WHITE QUAD DRONE (ABOUT THE SIZE OF A MEDIUM PIZZA BOX), STATIONARY JUST WEST OF THE 405 PASSED JUST UNDER THE LEFT WING. NO EVASIVE ACTION TAKEN. DEN NTFD.
",2015,201508,2015-08-04,201532,NA
2015-08-05 00:40:00,New York,New York,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS INCIDENT/0827E/JFK ATCT ADVISED BELL B430, REPORTED A WHITE UAS 100 FEET ABOVE THE LEFT SIDE OF THE COCKPIT WHILE EASTBOUND AT 500 FEET 2 S JFK ARPT.  NO EVASIVE ACTION TAKEN.  NYPD AVIATION DIVISION NOTIFIED 



MOR Alert for JFK
Number: JFK-M-2015/08/05-0001
Type: Public inquiry or concern (including all pilot reported NMACs)
Date/Time: Aug 5, 2015 - 1240Z
A/C: (HELO)

Summary: APPROXIMATELY 1227Z: VFR HELICOPTER, FLYING EASTBOUND ALONG THE SOUTH SHORE AT 500FT, ADVISED JFK LC1 OF OBSERVING A WHITE DRONE TWO TO THREE MILES SOUTH OF JFK AIRPORT AT 600FT. THE PILOT DID NOT INDICATE ANY EFFECT ON FLIGHT; NO EVASIVE MANUEVERS REPORTED TO AVOID THE DRONE. SUBSEQUENT ARRIVALS AND DEPARTURES ADVISED OF A DRONE REPORTED SOUTH OF THE AIRPORT. 1229Z: NYPD AVIATION NOTIFIED 1231Z: DEN NOTIFIED 1236Z: ROC NOTIFIED",2015,201508,2015-08-05,201532,NYPD AVIATION DIVISION NOTIFIED
2015-08-05 11:05:00,Riverside ,California,"PRELIM INFO FROM FAA OPS: RIVERSIDE, CA/UAS INCIDENT/1105P/MARCH AIR RESERVE BASE ATCT ADVISED ARPT SECURITY RECEIVED A REPORT FROM A PEDESTRIAN OF A RED UAS AT UNKNOWN ALTITUDE AND TYPE, .5 N RUNWAY 32.  MARCH AIR RESERVE SECURITY NOTIFIED ",2015,201508,2015-08-05,201532,MARCH AIR RESERVE SECURITY NOTIFIED
2015-08-05 13:31:00,Sanford,Florida,"










MOR Alert for SFB
Number: SFB-M-2015/08/05-0001
Type: Other
Date/Time: Aug 5, 2015 - 1331Z
A/C: (BE55)

Summary: BE55, INBOUND RWY 27L ON ABOUT 5 MILE FINAL REPORTED A SMALL UNMANNED AIRCRAFT PARALLELING HIM AND SLIGHTLY ABOVE HIM AT ABOUT 1000 FEET. THE SMALL AIRCRAFT WAS REPORTED AS SMALL, WHITE, AND HAD LIGHT COLORED STRIPES. PILOT DID NOT HAVE TO USE ANY EVASIVE ACTIONS. LOCAL AUTHORITIES WERE NOTIFIED.
",2015,201508,2015-08-05,201532,LOCAL AUTHORITIES NOTIFIED
2015-08-05 14:18:00,Waco,Texas,"PRELIM INFO FROM FAA OPS: WACO, TX/UAS INCIDENT/0918C/ASW ROC ADVISED (FAA REGISTERED) TASI 380, HAWKER BEECHCRAFT BE9L, REPORTED UNIDENTIFIED UAS 300 FEET FROM THE LEFT SIDE OF THE COCKPIT WHILE.  ACFT HAD TO STOP DESCENT TO RUNWAY 14 AT WACO ARPT.  LOCAL LAW ENFORCEMENT NOTIFIED










MOR Alert for ACT
Number: ACT-M-2015/08/05-0001
Type: Public inquiry or concern (including all pilot reported NMACs)
Date/Time: Aug 5, 2015 - 1418Z
A/C: TASI380 (BE9L)

Summary: PILOT OF TASI380 REPORTED HAVING TO STOP HIS DESCENT ON THE RNAV14 APPROACH INTO ACT DUE TO SEEING A DRONE AT APPROXIMATELY 1500MSL NEAR THE WACO VOR. THIS ALSO WOULD BE INSIDE OF WACO CLASS D AIRSPACE. SHERIFF DEPARTMENT NOTIFIED.
",2015,201508,2015-08-05,201532,LEOS NOTIFIED
2015-08-05 16:28:00,Chicago,Illinois,"PRELIM INFO FROM FAA OPS: STARKE COUNTY ARPT, KNOX, IN/UAS INCIDENT/1628E/AMERICAN 629, A321, CHARLOTTE - CHICAGO O'HARE, REPORTED A 6 BLADED UAS AT 15,000 FEET. NO OTHER DESCRIPTION GIVEN. NO EVASIVE ACTION TAKEN. LEOS NOTIFICATION UNKN.  ",2015,201508,2015-08-05,201532,NA
2015-08-05 16:34:59,Mobile,Alabama,"PRELIM INFO FROM FAA OPS: MOBILE, AL/UAS INCIDENT/1130C/MOBILE APPROACH ADVISED A CITIZEN REPORTED UNIDENTIFIED UAS AT 100 FEET 1.2 SSE MOBILE ARPT.  MOBILE AIRPORT PD NOTIFIED


MOR Alert for MOB
Number: MOB-M-2015/08/05-0001
Type: Other
Date/Time: Aug 5, 2015 - 1635Z
A/C: N/A (N/A)

Summary: RECEIVED CALL FROM COAST GUARD PILOT REPORTING HE WITNESSED DRONE OPERATIONS IN CLOSE PROXIMITY TO MOB AIRPORT WHILE DRIVING IN HIS VEHICLE. OPERATION WAS TAKING PLACE IN THE PALMERS TOYOTA PARKING LOT WHICH IS APPROXIMATELY MOB145001. UNDER THE RWY33 FINAL. CONTACTED AIRPORT POLICE AND THE AIRPORT MANAGER AND THEY WENT TO INVESTIGATE. Following is the email: We spoke with the GM at Palmers Toyota regarding the drone operation earlier today. He said they were filming a commercial, but would not give up the companys name who was hired to shoot the film, or the drone operator. While on-site we spoke with the person who first reported the drone operation and he provided us with a great deal of information for the FAA investigation. He said he spoke with the film crew, and told them they could not fly unmanned aircraft in such close proximity to the airport. He is in the Coast Guard at ATC Mobile and is very familiar with the layout of MOB and its arrival/departure corridors. He also mentioned that he was told the drone operators were wearing -Tower Drone- shirts. A quick Google search shows the company being based out of PNS. It does not appear that the company has a Section 333 exemption for commercial drone operations. ",2015,201508,2015-08-05,201532,MOBILE AIRPORT PD NOTIFIED
2015-08-05 20:25:00,Farmingdale,New York,"PRELIM INFO FROM FAA OPS: FARMINGDALE, NY/UAS INCIDENT/1625E/NEW YORK TRACON REPORTED PIPER PA28, REPORTED A REMOTE CONTROL MODEL AIRPLANE WITH A 5 FOOT WING SPAN MANEUVERING AT 1,500 FEET. NO EVASIVE ACTION TAKEN.. SUFFOLK COUNTY PD NOTIFIED 



MOR Alert for N90
Number: N90-M-2015/08/05-0003
Type: Other
Date/Time: Aug 5, 2015 - 2025Z
A/C: (PA28)

Summary: PA28 WAS SOUTHBOUND, DESTINED FOR FGR WHEN THE PILOT OBSERVED A MODEL AIRPLANE WITH A 5 FOOT WING SPAN DOING MANEUVERS APPROXIMATELY 1 MILE SOUTH OF DPK VOR. THE MODEL AIRCRAFT WAS ESTIMATED TO BE AT 1,500. PILOT DID NOT HAVE TO TAKE EVASIVE ACTION TO AVOID THE MODEL AIRPLANE. SUFFOLK COUNTY AVIATION UNIT AND DEN NOTIFIED.",2015,201508,2015-08-05,201532,SUFFOLK COUNTY PD NOTIFIED
2015-08-05 20:28:00,Chicago,Illinois,"MOR Alert for ZAU
Number: ZAU-M-2015/08/05-0003
Type: 
Date/Time: Aug 5, 2015 - 2028Z
A/C: AAL629 (A321/L)

Summary: AAL629 reported 6 bladed drone OXI307023 aircraft was at 14900 and reported drone 200 feet above.
",2015,201508,2015-08-05,201532,NA
2015-08-06 14:47:00,Rome,New York,"PRELIM INFO FROM FAA OPS: ROME, NY/UAS INCIDENT/1047E/GRIFFISS ATCT ADVISED PIPER P28A, AT 1,500 FEET REPORTED A GREEN AND WHITE UAS APPROXIMATELY 18-20 INCHES IN SIZE.  OPERATING AT SAME ALTITUDE WHILE ON DOWN-WIND TO BASE LEG RME. THE UAS CAME WITHIN 200 FEET OF THE ACFT. ONEIDA CO SHERIFF 911 NOTIFIED. 


MOR Alert for RME
Number: RME-M-2015/08/06-0001
Type: Public inquiry or concern (including all pilot reported NMACs)
Date/Time: Aug 6, 2015 - 1447Z
A/C: (PA28)

Summary: PILOT OF A P28A CHEROKEE, REPORTED A 'DRONE' OPERATING CO-ALTITUDE, 1500 MSL, AT THE DOWN-WIND TO BASE POSITION WHILE OPERATING IN THE TOWER PATTERN. THE 'DRONE' CAME WITHIN 200 FEET OF THE AIRCRAFT. COLOR OF DRONE WAS GREEN OR GREEN AND WHITE AND APPROXIMATELY 18 TO 24 INCHES IN SIZE. OPERATOR OF THE DRONE AND LOCATION UNKNOWN. LAW ENFORCEMENT AUTHORITIES NOTIFIED.",2015,201508,2015-08-06,201532,ONEIDA CO SHERIFF 911 NOTIFIED
2015-08-06 18:58:00,Groton,Connecticut,"







MOR Alert for GON
Number: GON-M-2015/08/06-0001
Type: A/C landed/departed or attempted to land/depart other than expected/intended
Date/Time: Aug 6, 2015 - 1858Z
A/C: UNKNOWN (DRONE)

Summary: GA pilot called G/C from the Army National Guard paint shop for taxi instructions to Mystic FBO. A/C was issued taxi instructions via bravo/charlie taxiway and reported a toy or drone short of the taxiway.Rescue 2 was dispatched and airport management was notified, ACN. 
",2015,201508,2015-08-06,201532,NA
2015-08-07 13:40:00,Chicago,Illinois,"PRELIM INFO FROM FAA OPS: CHICAGO, IL/UAS INCIDENT/0852C/CHICAGO O'HARE ATCT ADVISED REPUBLIC 4354, E170, REPORTED SEEING A UAS AT OR ABOUT 200 FEET 6 S RWY 27R. CHICAGO COMMAND CTR WAS NOTIFIED. NO EVASIVE ACTION TAKEN. 


MOR Alert for ORD
Number: ORD-M-2015/08/07-0003
Type: 
Date/Time: Aug 7, 2015 - 1340Z
A/C: RPA4354 (E170)

Summary: RPA4354 REPORTED OBSERVING A DRONE ON APPROX 6 MILE FINAL TO RWY27R, LOW ALTITUDE, APPROX 200 FT. NO EVASIVE MANUEVERS TAKEN, CITY CC AND DEN NOTIFIED",2015,201508,2015-08-07,201532,CHICAGO COMMAND CTR NOTIFIED
2015-08-07 17:19:59,New york,New York,"PRELIM INFO FROM FAA OPS: JFK/UAS INCIDENT/1420E/JETBLUE 8801, A320, ON CLIMBOUT FROM JFK REPORTED A UAS WHILE EASTBOUND ALONG THE BEACH AT APPROX 500-800 FEET. NYPD AVIATION SUPPORT UNIT NOFITIED. 

MOR Alert for N90
Number: N90-M-2015/08/07-0002
Type: 
Date/Time: Aug 7, 2015 - 1720Z
A/C: JBU8801 (A320)

Summary: JBU8801, A320 DEPARTED JFK FOR MUHA AND ENCOUNTERED A DRONE IN THE CLIMBOUT. THE DRONE WAS ESTIMATED TO BE BETWEEN 500-800 FEET, EAST/SOUTHEAST BOUND ALONG THE BEACH. CONTACTED ZNY OM TO REQUEST THAT THE PILOT CALL N90 TO SUPPLY MORE INFORMATION. NYPD AVIATION AND DEN NOTIFIED.",2015,201508,2015-08-07,201532,NYPD AVIATION AND DEN NOTIFIED
2015-08-07 21:43:59,New York,New York,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS INCIDENT/1758E/FRONTIER 619, A320, REPORTED SEEING A UAS AT 11,000 FEET 10 W KENNEDY ARPT. NO EVASIVE ACTION TAKEN. UNKN IF LEO WAS NOTIFIED. 

 
MOR Alert for N90
Number: N90-M-2015/08/07-0003
Type: Other
Date/Time: Aug 7, 2015 - 2144Z
A/C: FFT619 (A320)

Summary: ZNY ADVISES THAT FFT619, A320, REPORTED A DRONE 10 W JFK AT 11000 FEET. NO EVASIVE ACTION TAKEN. PILOT OF FFT619 HAS BEEN ADVISED TO CONTACT N90 OM WITH ADDITIONAL DETAILS. FFT619 DESTINATION IS MIA. DEN, ROC AND FBI ADVISED.",2015,201508,2015-08-07,201532,UNKN IF LEOS NOTIFIED
2015-08-08 00:45:00,Dothan,Alabama,"MOR Alert for DHN
Number: DHN-M-2015/08/10-0001
Type: Other
Date/Time: Aug 8, 2015 - 0045Z
A/C: N/A (DRONE)

Summary: The controller noticed a light blinking on top of a nearby hanger, and reported it to the airport fire department. The fire department notified the airport manager, who suggested that it was probably a drone and it would be recovered Monday (August 10) morning when men and equipment would be available. The item was a drone made by World Tech Toys, Interceptor 2.4GHz, Model 34865, sold in this area by Sam's Club. It is in the custody of the airport manager who will hold it for evidence as necessary. Dothan Tower was directed by the ROC to complete this informational MOR, mark it as a sigificant event, and be sure to notify the DEN.
",2015,201508,2015-08-08,201532,NA
2015-08-08 15:00:00,Wolf Lake,Indiana,"PRELIM INFO FROM FAA OPS: WOLF LAKE, IN/UAS INCIDENT/1100E/FT WAYNE ATCT ADVISED CIRRUS SR22, MADE A EVASIVE MANEUVER TO THE RIGHT TO AVOID A WHITE AND SILVER UAS OFF LEFT WING 200-300 FROM ACFT AT 3,600 FEET 10 N WOLF LAKE. NOBLE CO PD NOTIFIED.



MOR Alert for FWA
Number: FWA-M-2015/08/08-0001
Type: Public inquiry or concern (including all pilot reported NMACs)
Date/Time: Aug 8, 2015 - 1500Z
A/C: (SR22)

Summary: SR22 was flying at 3600 feet approximately 10 North of OLK VOR when a white and silver drone came within 200 to 300 feet of the left side of the aircraft. The pilot made an evasive manuever to the right to avoid colliding with the drone. Noble County law enforcement was notified of this incident.",2015,201508,2015-08-08,201532,NOBLE CO PD NOTIFIED
2015-08-08 16:33:00,John Wayne Airport,California,"PRELIM INFO FROM FAA OPS: SANTA ANA, CA/UAS INCIDENT/0933P/SNA ATCT ADVISED USCG 6607, UNKN HELICOPTER, REPORTED A UAS AT 300 FEET 5 SE SNA. EVASIVE ACTION AND LEO NOTIFICATION UNKN. 


MOR Alert for SNA
Number: SNA-M-2015/08/08-0001
Type: Other
Date/Time: Aug 8, 2015 - 1633Z
A/C: C6607 (HELO)

Summary: COASTGUARD6607 REPORTED A DRONE 5 MILES S.E. OF SNA OVER NEWPORT JETTY AT 300 FEET. NO SIGNIFICANT EVENT OCCURED. NO LOSS OF SEPERATION. NO OTHER INFORMATION PROVIDED",2015,201508,2015-08-08,201532,NA
2015-08-08 18:45:00,Chicago,Illinois,"PRELIM INFO FROM FAA OPS: ORD/UAS INCIDENT/1345C/CHICAGO TRACON ADVISED EXPRESS JET 4495, E135, SAV-ORD, REPORTED A UAS OFF LEFT WING 200 FEET BELOW ACFT WHILE HEADING W AT 3,500 FEET 8 E ORD. NO REPORTS OF EVASIVE ACTION. LOCAL FBI NOTIFIED. 


MOR Alert for C90
Number: C90-M-2015/08/08-0003
Type: Other
Date/Time: Aug 8, 2015 - 1845Z
A/C: ASQ4495 (E145)

Summary: UNAUTHORIZED UAS - ASQ4495 E145 REPORTED A UNAUTHORIZED UAS 8 MILES EAST OF ORD. A/C WAS ON FINAL FOR 27L AT AN ALTITUDE OF 3500'. THE A/C REPORTED THE DRONE LESS THAN 200 FEET BELOW AND JUST OFF HIS LEFT WING. FBI NOTIFIED AT 1900, DEN AT 1903, ROC AT 1910.",2015,201508,2015-08-08,201532,LOCAL FBI NOTIFIED
2015-08-08 18:46:59,Chicago,Illinois,"MOR Alert for ORD
Number: ORD-M-2015/08/08-0007
Type: 
Date/Time: Aug 8, 2015 - 1847Z
A/C: ASQ4495 (E145)

Summary: ASQ4495 REPORTED A DRONE TO C90 WHILE ON APPROACH TO 27L ON AN 8 MILE FINAL AT APPROX 2800' FEET. CITY OPS AND CITY CC NOTIFIED. ",2015,201508,2015-08-08,201532,CITY OPS AND CITY CC NOTIFIED
2015-08-08 23:29:59,Seattle,Washington,"PRELIM INFO FROM FAA OPS: SEATTLE, WA/UAS INCIDENT/1633P/SEATTLE TRACON ADVISED ALASKA 446, B739, SEA - LAX, OBSERVED A RED AND WHITE UAS AT 8,000 - 10,000 FEET, 24 SSE OF SEA. NO EVASIVE ACTION TAKEN. MILTON POLICE DEPT NOTIFIED. 


MOR Alert for S46
Number: S46-M-2015/08/08-0001
Type: Other
Date/Time: Aug 8, 2015 - 2330Z
A/C: ASA446 (B737)

Summary: ASA446 B737 DEPARTED OFF OF KSEA AND ADVISED ZSE AFTER BEING SWITCHED BY THE (Y) SECTOR THAT THERE WAS A RED AND WHITE DRONE OPERATING BETWEEN 080 AND 100 FEET ORBITING OFF OF THE KSEA 155 RADIAL FOR 24 DME. MILTON POLICE DEPARTMENT AND THE DEN WERE NOTIFIED.",2015,201508,2015-08-08,201532,MILTON POLICE DEPT NOTIFIED
